imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,budget_adj,revenue_adj,vote_avg
tt0489664,0.482885,20000000,0,Butterfly on a Wheel,Pierce Brosnan:16821 points|Maria Bello:15531 points|Gerard Butler:6962 points|Emma Karwandy|Claudette Mink,Mike Barker,chicago|infidelity|man-woman relation|revenge,95,Crime|Drama|Thriller,|Icon Productions|Infinity Features Entertainment|Irish Dreamtime|Icon Entertainment International|Canadian Film or Video Production Tax Credit (CPTC)|,7/27/07,59,6.1,24216208,0,6.7
tt0831884,0.482716,0,0,Reservation Road,Joaquin Phoenix:35620 points|Jennifer Connelly:36564 points|Elle Fanning:24330 points|Sean Curley|Mark Ruffalo:60052 points,Terry George:7568 points,loss of son|sense of guilt|baseball|sadness|dying and death,102,Drama|Crime|Thriller,|Nick Wechsler/Miracle Pictures|Volume One Entertainment|,9/13/07,33,6.7,0,0,6.7
tt0465538,0.47599,25000000,92991835,Michael Clayton,George Clooney:58943 points|Tom Wilkinson:51617 points|Tilda Swinton:39274 points|Sydney Pollack|Michael O'Keefe,Tony Gilroy:6154 points,killing|restaurant|chambers of a barrister|scandal|pretended suicide,119,Drama|Mystery|Crime,|Castle Rock Entertainment|Mirage Enterprises|Section Eight Productions|,9/28/07,240,6.3,30270260,112595483,7.3
tt0805564,0.475818,12000000,11293663,Lars and the Real Girl,Ryan Gosling:52106 points|Emily Mortimer:28009 points|Paul Schneider|Kelli Garner|Lauren Ash,Craig Gillespie:1940 points,garage|lone wolf|dying and death|loss|delusion,106,Comedy|Romance|Drama,|Sidney Kimmel Entertainment|Metro-Goldwyn-Mayer (MGM)|Lars Productions|,10/12/07,280,7.0,14529725,13674485,7.3
tt0853153,0.474364,0,0,Stuart: A Life Backwards,Tom Hardy:64287 points|Benedict Cumberbatch:28564 points|Nicola Duffett|Claire-Louise Cordwell|Edna DorÃ©,David Attwood,biography|alcoholism|institution,92,Drama,|nan|,9/23/07,17,7.1,0,0,7.9
tt1059793,0.473709,0,0,Garfield Gets Real,Frank Welker|Rajia Baroudi|Gregg Berger|Greg Eagles|Jason Marsden,Mark A.Z. DippÃ©|Kyung Ho Lee,garfield,75,Family|Animation|Comedy,|Wonderworld Studios|,9/30/07,14,5.6,0,0,4.6
tt0760329,0.471104,45000000,103071443,The Water Horse,Alexander Nathan Etel|Emily Watson:12057 points|Ben Chaplin|David Morrissey|Priyanka Xi,Jay Russell,,112,Fantasy|Adventure|Family,|Revolution Studios|Ecosse Films|Beacon Pictures|Walden Media|,12/25/07,164,6.2,54486469,124799977,6.5
tt0804461,0.470629,20000000,16974459,Death Sentence,Kevin Bacon:26495 points|Garrett Hedlund|Kelly Preston:3982 points|Jordan Garrett|John Goodman:38632 points,James Wan:6578 points,loss of son|repayment|revenge|murder|gang,105,Action|Crime|Drama|Thriller,|Twentieth Century Fox Film Corporation|Dune Entertainment|Baldwin Entertainment Group|Hyde Park Entertainment|Brass Hat Films|,8/31/07,148,6.5,24216208,20552852,6.8
tt0473188,0.470193,22000000,413454,The Death and Life of Bobby Z,Paul Walker|Laurence Fishburne:33680 points|Olivia Wilde:6000 points|Jason Lewis|Michael Bowen,John Herzfeld,vineyard|rifle|drug trade|violence|shot in the stomach,97,Drama|Action|Thriller|Crime,|Eclectic pictures|Millennium Films|,7/23/07,61,5.6,26637829,500614,5.9
tt0397044,0.467559,0,0,Blood and Chocolate,Agnes Bruckner|Hugh Dancy|Katja Riemann|Olivier Martinez|Bryan Dick,Katja von Garnier,chocolate|werewolf|woman director|interspecies romance|animal horror,98,Drama|Fantasy|Horror|Romance,|Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM)|Daniel Bobker Productions|Berrick Filmproduktion|Blood & Chocolate Productions Ltd|,1/26/07,47,5.6,0,0,5.5
tt0492931,0.466515,0,0,The 11th Hour,Kenny Ausubel|Janine Benyus|Sylvia Earle|Gloria Flora|Michel Gelobter,Nadia Conners|Leila Conners,rain shower|climate change|greenhouse effect|hurricane|temperature drop,95,Documentary,|nan|,8/17/07,18,6.0,0,0,7.3
tt0791309,0.464887,0,0,I Want Candy,Carmen Electra|Tom Riley|Tom Burke|Eddie Marsan|Michelle Ryan,Stephen Surjik,,87,Drama|Comedy,|Ealing Studios|BaggyJoe Productions|Grovesnor Park Film|Thema Production|,3/23/07,11,5.0,0,0,5.4
tt0827782,0.464192,0,0,Return to House on Haunted Hill,Amanda Righetti|Cerina Vincent|Erik Palladino|Tom Riley|Jeffrey Combs,VÃ­ctor GarcÃ­a,haunted house|horror|evil,81,Horror|Thriller,|Dark Castle Entertainment|Warner Premiere|,10/3/07,25,5.3,0,0,4.6
tt0479528,0.463461,0,0,Rogue,Radha Mitchell:12621 points|Michael Vartan|Sam Worthington:17243 points|Mia Wasikowska:11563 points|Caroline Brazier,Greg McLean,animal horror,99,Action|Horror|Thriller,|Village Roadshow Pictures|Emu Creek Pictures|,11/8/07,55,6.0,0,0,6.2
tt0816436,0.462363,700,0,Black Water,Diana Glenn|Maeve Dermody|Andy Rodoreda|Ben Oxenbould|Fiona Press,David Nerlich|Andrew Traucki,river|crocodile|swamp|tourist|australia,90,Adventure|Drama|Horror,|Australian Film Commission|ProdigyMovies|Territorial Film Developments (TFD)|,6/1/07,24,6.0,848,0,6.0
tt0802948,0.461116,2000000,0,An American Crime,Ellen Page:24537 points|Catherine Keener:24416 points|Hayley McFarland|Nick Searcy|Romy Rosemont,Tommy O'Haver,carnival|basement|dysfunctional family|independent film|teenage girl,97,Crime|Drama,|Killer Films|Showtime Networks|First Look International|,7/27/07,64,7.2,2421621,0,7.4
tt0488988,0.45572,0,0,Chapter 27,Lindsay Lohan:1515 points|Jared Leto:31988 points|Mark Lindsay Chapman|Mariko Takai|Ursula Abbott,J.P. Schaefer,john lennon|independent film|killer,84,Drama,|Peace Arch Entertainment Group|Artina Films|,1/25/07,45,5.8,0,0,5.7
tt0427470,0.451544,16000000,5367030,The Lookout,Joseph Gordon-Levitt:49342 points|Jeff Daniels:19561 points|Matthew Goode:14358 point|Isla Fisher:17349 points|Carla Gugino,Scott Frank,robbery|mentally disabled|bank robber|burst of violence|car crash,99,Crime|Drama|Thriller,|Miramax Films|,3/9/07,93,6.7,19372967,6498456,7.0
tt0825239,0.450483,0,0,Contre-EnquÃªte,Jean Dujardin:19310 points|Laurent Lucas|AgnÃ¨s Blanchot|AurÃ©lien Recoing|Jacques Frantz,Franck Mancuso,investigation|serial killer,85,Thriller,|PathÃ© Renn Productions|,3/7/07,42,7.1,0,0,6.7
tt0428579,0.444525,0,0,Suburban Girl,Sarah Michelle Gellar|Alec Baldwin:34962 points|Maggie Grace|James Naughton,Marc Klein,new york|library|brother sister relationship|jazz|loss of parents,97,Comedy|Drama|Romance,|OddLot Entertainment|,4/27/07,19,5.1,0,0,5.5
tt0484273,0.4439520000000001,0,0,La hora frÃ­a,Silke|Omar MuÃ±oz|Pepo Oliva|Carola Manzanares|Jorge Casalduero,,,92,Horror|Thriller|Science Fiction|Mystery|Foreign,|nan|,9/14/07,10,4.9,0,0,6.0
tt0900357,0.443679,4500000,0,Boogeyman 2,Renee O'Connor|Mae Whitman|Michael Graziadei |Tobin Bell|Matt Cohen,Jeff Betancourt,male nudity|female nudity|sex|loss of mother|suicide attempt,93,Horror|Thriller,|Ghost House Pictures|Destination Films|,10/20/07,38,4.9,5448647,0,5.2
tt0783598,0.441854,10000000,0,Until Death,Jean-Claude Van Damme|Selina Giles|Mark Dymond|William Ash|Stephen Lord,Simon Fellows,,101,Action|Drama|Thriller,|Nu Image Films|Millennium Films|,1/19/07,21,4.4,12108104,0,6.0
tt1020990,0.437121,0,0,Robot Chicken: Star Wars,Candace Bailey|Bob Bergen|Ahmed Best|Seth Green|Abraham Benrubi,Seth Green,,23,Animation|Comedy|Science Fiction,|Lucasfilm|,7/17/07,31,6.2,0,0,8.2
tt0485851,0.436123,0,0,The Air I Breathe,Brendan Fraser|Andy GarcÃ­a|Sarah Michelle Gellar|Clark Gregg|Emile Hirsch:14787 points,Jieho Lee,corruption|horse race|suicide attempt|death of a friend|gambling debts,95,Drama|Action|Thriller|Crime,|NALA Films|,2/7/07,44,6.0,0,0,6.9
tt0857295,0.43341,2600000,0,Timber Falls,Josh Randall|Nick Searcy|Beth Broderick|Sascha Rosemann|T.W. Leshner,Tony Giglio,fanatic|west virginia|suspense|forest,97,Horror|Thriller,|Ascendant Pictures|A-Mark Entertainment|Film Tiger|Rifkin-Eberts|,12/7/07,18,5.2,3148107,0,5.3
tt0386032,0.432926,9000000,24538513,Sicko,Michael Moore|George W. Bush|Bill Clinton|Hillary Clinton|Billy Crystal:5808 points,Michael Moore:3465 points,bureaucracy|usa|corruption|cuba|medicine,123,Documentary,|The Weinstein Company|,5/18/07,115,7.0,10897294,29711487,8.0
tt0446013,0.4315100000000001,45000000,30822861,Pathfinder,Karl Urban|Moon Bloodgood|Russell Means|Clancy Brown|Jay Tavare,Marcus Nispel,viking|native american|torture,99,Action,|Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Phoenix Pictures|,1/11/07,92,5.4,54486469,37320641,5.4
tt0452623,0.431266,19000000,34619699,Gone Baby Gone,Casey Affleck:54069 points|Michelle Monaghan:20474 points|Morgan Freeman:165852 points|Ed Harris:48504 points|John Ashton,Ben Affleck:16143 points,corruption|robbery|detective|based on novel|boston,113,Crime|Drama|Mystery,|Miramax Films|The Ladd Company|,10/19/07,559,7.0,23005398,41917892,7.7
tt0775529,0.428296,0,0,The Savages,Laura Linney:23512 points|Philip Seymour Hoffman:62606 points|Philip Bosco|Cara Seymour|Peter Friedman,Tamara Jenkins,father-son relationship|depression|parents kids relationship|brother sister relationship|professor,114,Drama,|Fox Searchlight Pictures|Cooper's Town Productions|Lone Star Corporation|Ad Hominem Enterprises|,1/19/07,45,6.7,0,0,7.2
tt0817910,0.42626,0,0,Hellboy Animated: Blood and Iron,Ron Perlman|Selma Blair|John Hurt:49176 points|Doug Jones|Peri Gilpin,Victor Cook|Tad Stones,vampire|manga|horror|sequel|adult animation,75,TV Movie|Fantasy|Animation|Horror|Action,|IDT Entertainment|,3/10/07,12,6.7,0,0,6.8
tt0486051,0.4250020000000001,6000000,0,Wind Chill,Emily Blunt:13042 points|Ashton Holmes|Martin Donovan|Ned Bellamy,Gregory Jacobs,terror|winter|paranoia|cold|supernatural,91,Drama|Horror|Thriller,|Section Eight|TriStar Pictures|Blueprint Pictures|,4/27/07,37,5.6,7264863,0,5.9
tt0488380,0.422247,23000000,0,Closing the Ring,Shirley MacLaine:8004 points|Christopher Plummer:26536 points|Dylan Roberts|Gene Dinovi|Neve Campbell:832 points,Richard Attenborough:4340 points,nudity|bomber|airplane|war|love,118,Drama|Romance,|CTR|Spinster|Prospero Pictures|,9/14/07,10,6.7,27848640,0,6.6
tt0913445,0.420933,1500000,0,Young People Fucking,Aaron Abrams|Carly Pope|Kristin Booth|Josh Dean|Sonja Bennett,Martin Gero,erotic movie,90,Comedy|Drama|Romance,|Copperheart Entertainment|,9/5/07,26,6.2,1816216,0,6.3
tt0942384,0.4208020000000001,0,0,Shelter,Trevor Wright|Tricia Pierce|Brad Rowe|Tina Holmes|Jackson Wurth,Jonah Markowitz,gay|brother brother relationship|california|skateboarding|brother sister relationship,97,Action|Drama|Romance,|GP Pictures|,6/16/07,55,7.6,0,0,7.8
tt0829297,0.420215,0,0,Ten Inch Hero,Elisabeth Harnois|Clea DuVall|Sean Patrick Flanery|Jensen Ackles|Danneel Ackles,David McKay,,97,Comedy|Drama|Romance,|nan|,4/25/07,21,6.9,0,0,7.5
tt0841046,0.4193770000000001,35000000,18317151,Walk Hard: The Dewey Cox Story,John C. Reilly:28002 points|Jenna Fischer|Tim Meadows|Kristen Wiig:23641 points|Raymond J. Barry,Jake Kasdan,music record|rock and roll|pop|hip-hop|fab four,96,Comedy|Music,|Columbia Pictures Corporation|Apatow Productions|,12/21/07,93,6.5,42378365,22178597,6.8
tt0498525,0.5666100000000001,0,0,Lissi und der wilde Kaiser,Michael Herbig|Christian Tramitz|Waldemar Kobus|Rick Kavanian|Gerd Knebel,Michael Herbig,monster|emperor|yeti,85,Animation|Comedy,|herbX film GmbH|,10/24/07,38,5.9,0,0,5.1
tt1078188,0.4156220000000001,0,0,Boy A,Andrew Garfield:12951 points|Katie Lyons|Peter Mullan|Alfie Owen|Shaun Evans,John Crowley,independent film,100,Crime|Drama,|Film 4|,10/28/07,68,7.0,0,0,7.6
tt0790623,0.412761,5000000,346592,Meet Bill,Aaron Eckhart:36156 points|Jessica Alba:1750 points|Elizabeth Banks:23590 points|Timothy Olyphant|Logan Lerman,Bernie Goldmann|Melisa Wallack,adultery|candy|mentor|high school|independent film,97,Comedy|Drama|Romance,|Greenestreet Films|Eclipse Catering|,9/7/07,50,5.9,6054052,419657,6.3
tt0470761,0.409179,0,0,First Born,Elisabeth Shue:3833 points|Steven Mackintosh|Kathleen Chalfant|Khandi Alexander|Carolyn Gilroy,Isaac Webb,independent film,95,Drama|Horror|Thriller,|Alejandro MartÃ­nez|,1/1/07,11,4.6,0,0,4.8
tt0847745,0.408886,0,0,Manuale d'amore 2 (Capitoli successivi),Monica Bellucci:13960 points|Riccardo Scamarcio|Carlo Verdone|Fabio Volo|Sergio Rubini,Giovanni Veronesi,date|love|couple|multiple storylines,120,Comedy|Drama,|nan|,1/1/07,26,4.6,0,0,5.5
tt0469623,0.408767,16000000,2849142,Things We Lost in the Fire,Halle Berry:5779 points|Benicio del Toro|David Duchovny:629 points|Alison Lohman|Sarah Dubrovsky,Susanne Bier:1097 points,sadness|loss of father|junkie|luxury|heroin,113,Drama,|DreamWorks SKG|Neal Street Productions|DreamWorks Pictures|Province of British Columbia Production Services Tax Credit|,9/26/07,40,6.5,19372967,3449771,7.2
tt0472071,0.405537,20000000,3561,Death Defying Acts,Catherine Zeta-Jones:18245 points|Guy Pearce:39709 points|Timothy Spall:23204 points|Saoirse Ronan:19400 points|Malcolm Shields,Gillian Armstrong:548 points,scotland|escape artist|clairvoyant|woman director|1920s,97,Drama|Romance,|BBC Films|,9/13/07,31,5.4,24216208,4312,5.8
tt0804552,0.144451,0,0,WÎ”Z,Selma Blair|Melissa George|Stellan SkarsgÃ¥rd:37040 points|Sally Hawkins:10831 points|John Sharian,Tom Shankland,detective|chase|investigation|police|psychopath,104,Crime|Drama|Horror|Thriller,|Ingenious Film Partners|UK Film Council|Northern Ireland Film and Television Commission|Vertigo Films|,5/19/07,18,5.0,0,0,5.7
tt0796302,0.484139,0,44852,The Babysitters,John Leguizamo|Katherine Waterston|Cynthia Nixon|Andy Comeau|Denis O'Hare,David Ross,sex|adultery|nudity|babysitter|cabin,88,Drama,|Forensic Films|Upload Films|O.D.D. Entertainment|Rebel Films|,9/11/07,38,5.3,0,54307,5.7
tt0804505,0.402771,12000000,0,Married Life,Chris Cooper|Pierce Brosnan:16821 points|Patricia Clarkson:25263 points|Rachel McAdams:27148 points|David Wenham,Ira Sachs,sex|jealousy|lover (female)|restaurant|deceived husband,90,Crime|Drama|Romance,|Sidney Kimmel Entertainment|Firm Films|Anonymous Content|,9/12/07,17,6.2,14529725,0,6.3
tt0476995,0.402329,0,0,Firehouse Dog,Josh Hutcherson:19737 points|Bruce Greenwood|Bill Nunn|Scotch Ellis Loring|Teddy Sears,Todd Holland,human being-animal relationship|dog|arsonist,111,Adventure|Comedy|Family,|New Regency Productions|,4/4/07,24,6.2,0,0,5.5
tt0857265,0.401426,0,0,Sleuth,Jude Law:55794 points|Michael Caine:136360 points|Harold Pinter|Carmel O'Sullivan|Kenneth Branagh:14678 points,Kenneth Branagh:584 points,lover (female)|insurance fraud|men|remake|millionaire,86,Thriller,|Sony Pictures Classics|Castle Rock Entertainment|Timnick Films|Mandate Pictures|Riff Raff Film Productions|,10/12/07,72,6.5,0,0,6.5
tt0910812,0.396494,0,0,Tin Man,Zooey Deschanel:3824 points|Alan Cumming|Neal McDonough|Kathleen Robertson|Raoul Max Trujillo,Nick Willing,,270,Adventure|Fantasy|Science Fiction,|RHI|,4/17/07,26,6.8,0,0,7.2
tt0804452,0.395397,0,0,Bratz,Logan Browning|Janel Parrish|Nathalia Ramos|Skyler Shaye|Chelsea Kane,Sean McNamara,duringcreditsstinger,110,Comedy,|nan|,8/3/07,30,5.9,0,0,2.9
tt0768212,0.517319,0,27297451,The Last Mimzy,Chris O'Neil|Rhiannon Leigh Wryn|Joely Richardson:7103 points|Timothy Hutton:4796 points|Rainn Wilson,Robert Shaye,parents kids relationship|cuddle rabbit|children,94,Adventure|Family,|New Line Cinema|Michael Phillips Productions|,2/9/07,57,5.4,0,33052038,6.3
tt0299981,0.390687,13000000,0,Highlander V: The Source,Adrian Paul|Thekla Reuten|Cristian Solimeno|Peter Wingfield|Jim Byrnes,Brett Leonard,revenge|murder|killer,86,Action|Fantasy|Science Fiction,|Davis-Panzer Productions|Sequence Film|,2/6/07,21,3.4,15740535,0,3.1
tt0490204,0.390284,20000000,22222308,Reign Over Me,Adam Sandler:1282 points|Don Cheadle:36282 points|Jada Pinkett Smith|Liv Tyler:20033 points|Saffron Burrows:3924 points,Mike Binder:1282 points,confidence|trauma|leaving one's family|childhood memory|airplane,124,Drama,|Columbia Pictures|Happy Madison Productions|Sunlight Productions|Relativity Media|Madison 23|,3/23/07,180,7.0,24216208,26907002,7.5
tt0484740,0.38963,45000000,4607608,Love in the Time of Cholera,Javier Bardem:30626 points|Unax Ugalde|Benjamin Bratt|Catalina Sandino Moreno|HÃ©ctor Elizondo,Mike Newell:10786 points,sex|marriage proposal|new love|colombia|letter,139,Drama|Romance,|New Line Cinema|Grosvenor Park Media Ltd.|,10/4/07,40,6.6,54486469,5578940,6.4
tt0497323,0.387356,0,0,Anamorph,Willem Dafoe:29298 points|Scott Speedman|Peter Stormare|Clea DuVall|James Rebhorn,Henry Miller,detective inspector|artwork|suspense,107,Crime|Thriller,|Kamala Films|,9/21/07,22,5.3,0,0,5.5
tt0780595,0.386172,26000000,0,Redline,Nathan Phillips|Nadia Bjorlin|Eddie Griffin|Tim Matheson|Jesse Johnson,Andy Cheng,street race,95,Action|Drama|Thriller,|Chicago Pictures|,4/13/07,26,5.1,31481071,0,4.0
tt0870211,0.385371,0,0,Battle For Haditha,Matthew Knoll|Elliott Ruiz|Eric Mehalacopoulos|Nathan De La Cruz|Andrew McLaren,Nick Broomfield,grenade|circumcision|independent film|attack|marine,97,Action|Adventure|Drama|History|War,|HanWay Films|Film4|,9/11/07,22,6.0,0,0,7.0
tt0368794,0.373385,20000000,4001121,I'm Not There.,Cate Blanchett:46054 points|Heath Ledger:38857 points|Julianne Moore:48953 points|Ben Whishaw:24280 points|Charlotte Gainsbourg:7953 points,Todd Haynes:2954 points,rock and roll|music style|success|john f. kennedy|advancement,135,Drama|Music,|Endgame Entertainment|Rising Star|Killer Films|John Wells Productions|Dreamachine|,10/1/07,96,6.5,24216208,4844599,7.0
tt0836682,0.372832,0,0,Nocturna,Imanol Arias|Natalia RodrÃ­guez|Carlos Sobera,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,,80,Animation,|Filmax Entertainment|Filmax Animation|Animakids Productions|,9/6/07,11,5.1,0,0,7.4
tt0455326,0.370495,0,0,Aqua Teen Hunger Force Colon Movie Film for Theaters,Dana Snyder|Carey Means|Dave Willis|Andy Merrill|Bruce Campbell,Matt Maiellaro|Dave Willis,africa|blood splatter|surrealism|blood|robot,86,Animation|Comedy,|Paramount Pictures|MTV Films|Williams Street|First Look Pictures|Paramount Animation|,4/13/07,19,6.6,0,0,6.9
tt0441007,0.370331,9000000,2955039,Gracie,Jesse Lee Soffer|Christopher Shand|Carly Schroeder|Karl Girolamo|Vasilios Mantagas,Davis Guggenheim,,97,Drama|Family,|nan|,6/1/07,10,5.8,10897294,3577992,6.2
tt0416185,0.369633,0,0,Resurrecting the Champ,Samuel L. Jackson:66759 points|Josh Hartnett:10041 points|Alan Alda:8699 points|Teri Hatcher|Kathryn Morris,Rod Lurie:504 points,sport,112,Drama,|Battleplan Productions|Yari Film Group|Alberta Film Entertainment|Phoenix Pictures|,6/14/07,26,5.4,0,0,6.7
tt0459102,0.575573,0,0,Import/Export,Ekateryna Rak|Paul Hofmann|Michael Thomas|Susanne Lothar:6552 points|Natalya Baranova,Ulrich Seidl,ukraine|pflegeheim|exploitation|independent film|teacher,135,Drama|Foreign,|Pronto Film|,5/21/07,10,5.9,0,0,7.1
tt1134859,0.36244,0,0,Your Friend the Rat,Patton Oswalt|Peter Sohn|Lou Romano|Sigmund Vik|Jim Capobianco,Jim Capobianco,pixar animated short|chef|rat,11,Animation|Adventure|Comedy|Family|Fantasy,|Pixar Animation Studios|,11/6/07,41,6.6,0,0,7.1
tt0821638,0.360061,0,0,Bury My Heart At Wounded Knee,Anna Paquin:6962 points|Chevez Ezaneh|August Schellenberg|Duane Howard|Aidan Quinn:4884 points,Yves Simoneau,indian|war crimes|indigenous|mass murder|native american attack,125,Drama|History|Western,|Green Wolf Films|Traveler's Rest Films|HBO Films|,5/27/07,14,5.4,0,0,7.2
tt0800367,0.359607,0,0,Storm Warning,Nadia FarÃ¨s|Robert Taylor|John Brumpton|David Lyons|Mathew Wilkinson,Jamie Blanks,island|sadism|castration|psychopath|revenge,86,Horror,|Darclight Films|Australian Film Finance Corporation (AFFC)|Film Victoria|Resolution Independent|,5/17/07,18,5.4,0,0,5.9
tt0857191,0.356032,0,9234510,The Visitor,Richard Jenkins:11878 points|Haaz Sleiman|Danai Gurira|Hiam Abbass:3274 points|Marian Seldes,Tom McCarthy:7462 points,michigan|flat|immigration|drum|class,104,Crime|Drama|Music,|Overture Films|,9/7/07,58,6.1,0,11181241,7.7
tt0847182,0.354991,0,0,Mansfield Park,Billie Piper|Rory Kinnear|Hayley Atwell:645 points|Julia Joyce|Douglas Hodge,Iain B. MacDonald,jane austen|tv movie,120,Drama,|ITV|,3/18/07,11,4.5,0,0,6.3
